DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,TCGA_subtype,age,Sanger_Model_ID,WTSI_Master_Cell_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype,PatientID,DepmapModelType,OncotreeCode,PatientMolecularSubtype,AgeCategory,PatientRace,SourceDetail,TreatmentStatus,TreatmentDetails,OnboardedMedia,EngineeredModel,TissueOrigin,CatalogNumber,PlateCoating,ModelDerivationMaterial
ACH-002464,RPE1SS6,RPE1SS6_ENGINEERED,RPE1-ss6,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8DS,eye,,Non-Cancerous,"Immortalized Epithelial Cells, Retinal",,,,,trisomic for chromosome 7,Eye,"Immortalized Epithelial Cells, Retinal",,,PT-ml8vcL,ZIMMEPCRT,,,Unknown,,Uri Ben-David,,,MF-002-001,,,,,
ACH-002465,RPE1SS119,RPE1SS119_ENGINEERED,RPE1-ss119,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8DN,eye,,Non-Cancerous,"Immortalized Epithelial Cells, Retinal",,,,,trisomic for chromosome 8,Eye,"Immortalized Epithelial Cells, Retinal",,,PT-ml8vcL,ZIMMEPCRT,,,Unknown,,Uri Ben-David,,,MF-002-001,,,,,
ACH-002466,RPE1SS111,RPE1SS111_ENGINEERED,RPE1-ss111,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8DM,eye,,Non-Cancerous,"Immortalized Epithelial Cells, Retinal",,,,,"trisomic for chromosomes 8, 9 and 18",Eye,"Immortalized Epithelial Cells, Retinal",,,PT-ml8vcL,ZIMMEPCRT,,,Unknown,,Uri Ben-David,,,MF-002-001,,,,,
ACH-002467,RPE1SS51,RPE1SS51_ENGINEERED,RPE1-ss51,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8DR,eye,,Non-Cancerous,"Immortalized Epithelial Cells, Retinal",,,,,trisomic for chromosomes 7 and 22,Eye,"Immortalized Epithelial Cells, Retinal",,,PT-ml8vcL,ZIMMEPCRT,,,Unknown,,Uri Ben-David,,,MF-002-001,,,,,
ACH-002471,OS052,PSS008_BONE,OS052,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8FR,bone,Primary,Osteosarcoma,Osteosarcoma,SARC,17.0,,,,Bone,Osteosarcoma,,,PT-UbzBsY,OS,OS,,Pediatric,,Sweet Cordero (UCSF),,,MF-002-001,,,,,
ACH-002475,HAP1,HAP1_ENGINEERED,HAP1,,Male,Horizon Discovery,2.0,"-3,142726228",Adherent,IMDM + 10% FBS,72,CVCL_Y019,bone_marrow,,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",LCML,40.0,,,Engineered haploid line,Myeloid,CML,,BCR-ABL1 positive,PT-gjpFPM,CMLBCRABL1,CMLBCRABL1,,Adult,,Horizon Discovery,,,MF-005-001,genetic knockout,,,,
ACH-002478,BC2,BC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BC-2,,Male,ATCC,,,Suspension,RPMI + 20% FBS,,CVCL_1856,pleural_effusion,Primary,Mature B-Cell Neoplasms,Primary Effusion Lymphoma,DLBC,31.0,,,,Lymphoid,Primary Effusion Lymphoma,,,PT-pqMaYc,PEL,PEL,,Adult,,ATCC,,,MF-001-020,,,CRL-2231,,
ACH-002485,MAVER1,MAVER1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MAVER-1,,Male,ATCC,,,Suspension,RPMI + 10% FBS,,CVCL_1831,haematopoietic_and_lymphoid_tissue,,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,MISC,82.0,,,,Lymphoid,Mantle Cell Lymphoma,b_cell_mantle_cell,,PT-NJ3wbw,MCL,MCL,,Adult,,ATCC,,,MF-001-001,,,,,
ACH-002486,MESOV,MESOV_OVARY,MES-OV,,Female,ATCC,,,Adherent,McCoy's 5A + 10% FBS,,CVCL_CZ92,ascites,Primary,Ovarian Epithelial Tumor,Serous Ovarian Cancer,OV,53.0,,,,Ovary/Fallopian Tube,Serous Ovarian Cancer,serous,,PT-pyZjZu,SOC,SOC,,Adult,,ATCC,,,MF-023-001,,,,,
ACH-002490,NCIH1882,NCIH1882_LUNG,NCI-H1882,,Male,ATCC,,,Adherent,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,,CVCL_1504,bone_marrow,Metastatic,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,MISC,59.0,SIDM00764,,,Lung,Small Cell Lung Cancer,,,PT-0a2F5a,SCLC,SCLC,,Adult,caucasian,ATCC,,,MF-007-010,,,CRL-5903,,
ACH-002497,NCIH920,NCIH920_LUNG,NCI-H920,,Male,ATCC,,,Suspension,DMEM:F12 + 20ug/ml insulin + 10ug/ml transferrin + 25nM sodium selenite + 50nM Hydrocortisone + 1ng/ml EGF + 10uM ethanolamine + 10uM phosphorylethanolamine + 100pM triiodothyronine + 0.5% (w/v) BSA (final conc.) + 10mM HEPES + 500uM sodium pyruvate + 2mM Glutamine,,CVCL_1599,lung,Primary,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,43.0,,,,Lung,Lung Adenocarcinoma,NSCLC_adenocarcinoma,,PT-L1sEpb,LUAD,LUAD,,Adult,,ATCC,,,MF-007-014,,,,,
ACH-002508,WM3211,WM3211_SKIN,WM3211,,Female,Academic lab,2.0,"-4,302343429",Adherent,RPMI + 10% FBS,43,CVCL_6797,lymph_node,Metastatic,Melanoma,Acral Melanoma,SKCM,34.0,,,,Skin,melanoma,acral,,PT-SogXKU,ACRM,ACRM,,Adult,,Hayward (QIMRB),,,MF-001-001,,,,,
ACH-002509,WM4235,WM4235_SKIN,WM4235,,Unknown,Academic lab,,,Adherent,RPMI + 10% FBS,,CVCL_A1UG,skin,Metastatic,Melanoma,Acral Melanoma,SKCM,,,,,Skin,melanoma,acral,,PT-mVaoEC,ACRM,ACRM,,Unknown,,Hayward (QIMRB),,,MF-001-001,,,,,
ACH-002510,M040416,M040416_SKIN,M040416,,Male,Academic lab,2.0,"-4,241705803",Adherent,RPMI + 10% FBS,47,CVCL_A1UF,skin,Metastatic,Melanoma,Acral Melanoma,SKCM,54.0,,,,Skin,melanoma,acral,,PT-6g2PcW,ACRM,ACRM,,Adult,,Hayward (QIMRB),,,MF-001-001,,,,,
ACH-002511,M140325,M140325_SKIN,M140325,,Female,Academic lab,,,Adherent,RPMI + 10% FBS,,CVCL_A1UE,skin,Primary,Melanoma,Melanoma,SKCM,64.0,,,,Skin,melanoma,mucosal,,PT-iI63vt,MEL,MEL,,Adult,,Hayward (QIMRB),,,MF-001-001,,,,,
ACH-002512,MM160113,MM160113_SKIN,MM160113,,Male,Academic lab,,,Adherent,RPMI + 10% FBS,,CVCL_B4KU,skin,Metastatic,Melanoma,Acral Melanoma,SKCM,86.0,,,,Skin,Acral Melanoma,acral,,PT-YwNqCa,ACRM,ACRM,,Adult,,Hayward (QIMRB),,,MF-001-001,,,,,
ACH-002522,SNU2292,SNU2292_LUNG,SNU-2292,,Female,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5036,pleural_effusion,Metastatic,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,39.0,,,,Lung,Lung Adenocarcinoma,NSCLC_adenocarcinoma,,PT-7B82nW,LUAD,LUAD,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002523,SNU739,SNU739_LIVER,SNU-739,,Male,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5088,liver,Primary,Hepatocellular Carcinoma,Hepatocellular Carcinoma,LIHC,52.0,,,,Liver,Hepatocellular Carcinoma,,,PT-0yqjae,HCC,HCC,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002524,SNU251,SNU251_OVARY,SNU-251,,Female,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5040,ascites,Metastatic,Ovarian Epithelial Tumor,Endometrioid Ovarian Cancer,MISC,47.0,,,,Ovary/Fallopian Tube,Endometrioid Ovarian Cancer,endometrioid,,PT-itoB60,EOV,EOV,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002526,SNU1327,SNU1327_LUNG,SNU-1327,,Male,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5022,pleural_effusion,Metastatic,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,84.0,,,,Lung,Lung Adenocarcinoma,NSCLC_adenocarcinoma,,PT-z0Yk96,LUAD,LUAD,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002531,SNU2535,SNU2535_LUNG,SNU-2535,,Female,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_R756,pleural_effusion,Metastatic,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,57.0,,,,Lung,Lung Adenocarcinoma,,,PT-GWa6kp,LUAD,LUAD,,Adult,,KCLB,Post-treatment,,MF-001-005,,,,,
ACH-002533,SNU482,SNU482_KIDNEY,SNU-482,,Male,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5067,kidney,Primary,Renal Cell Carcinoma,Renal Cell Carcinoma,MISC,37.0,,,,Kidney,Renal Cell Carcinoma,,,PT-wkGMuS,RCC,RCC,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002535,SNU254,SNU254_LARGE_INTESTINE,SNU-254,,Female,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5041,Colon,Primary,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,READ,61.0,,,,Bowel,Rectal Adenocarcinoma,,,PT-W0h0s9,READ,READ,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002539,SNU1460,SNU1460_LARGE_INTESTINE,SNU-1460,,Male,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5026,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,25.0,,,,Bowel,Colon Adenocarcinoma,,,PT-PWtOWn,COAD,COAD,,Adult,,KCLB,,,MF-001-005,,,,,
ACH-002647,CCC5,CCC5_BILIARY_TRACT,CCC-5,,Male,DSMZ,,,Adherent,DMEM:KSFM (2:1) + 20% FBS,,CVCL_LM83,pleural_effusion,Metastatic,Intraductal Papillary Neoplasm of the Bile Duct,Cholangiocarcinoma,CHOL,59.0,,,,Biliary Tract,Cholangiocarcinoma,,,PT-O1x5GT,CHOL,CHOL,,Adult,,DSMZ,,,MF-008-001,,,,,
ACH-002650,ETCC016,ETCC016_LUNG,ETCC-016,,Male,DSMZ,,,Adherent,DMEM + 10% FBS,,CVCL_Y086,pleural_effusion,Metastatic,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,53.0,,,,Lung,Lung Adenocarcinoma,NSCLC_adenocarcinoma,,PT-6fwwV7,LUAD,LUAD,,Adult,,DSMZ,,,MF-002-001,,,,,
ACH-002654,JVE015,JVE015_COLON,JVE-015,,Female,DSMZ,,,Adherent,RPMI + 10% FBS,,CVCL_EG16,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,66.0,,,,Bowel,Colon Adenocarcinoma,,,PT-anuBoi,COAD,COAD,,Adult,,DSMZ,,,MF-001-001,,,,,
ACH-002659,JVE127,JVE127_COLON,JVE-127,,Male,DSMZ,,,Adherent,RPMI + 10% FBS,,CVCL_EG22,Colon,Primary,Colorectal Adenocarcinoma,Mucinous Adenocarcinoma of the Colon and Rectum,MISC,60.0,,,,Bowel,Mucinous Adenocarcinoma of the Colon and Rectum,,,PT-btmPL5,MACR,MACR,,Adult,,DSMZ,,,MF-001-001,,,,,
ACH-002664,JVE253,JVE253_COLON,JVE-253,,Female,DSMZ,,,Adherent,RPMI + 10% FBS,,CVCL_EG28,liver,Metastatic,Colorectal Adenocarcinoma,Mucinous Adenocarcinoma of the Colon and Rectum,MISC,48.0,,,,Bowel,Mucinous Adenocarcinoma of the Colon and Rectum,,,PT-FT4DA3,MACR,MACR,,Adult,,DSMZ,,,MF-001-001,,,,,
ACH-002669,KP363T,KP363T_COLON,KP-363T,,Male,DSMZ,,,Adherent,RPMI + 10% FBS,,CVCL_EG34,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,80.0,,,,Bowel,Colon Adenocarcinoma,,,PT-53ZOQS,COAD,COAD,,Adult,,DSMZ,,,MF-001-001,,,,,
ACH-002672,MAPACHS77,MAPACHS77_PANCREAS,MAPAC-HS-77,,Male,DSMZ,,,Adherent,DMEM:F12 + 20% horse serum,,CVCL_LM84,pancreas,Primary,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,64.0,,,,Pancreas,Pancreatic Adenocarcinoma,,,PT-yBlD98,PAAD,PAAD,,Adult,,DSMZ,,,MF-007-011,,,,,
ACH-002680,170MGBA,170MGBA_CENTRAL_NERVOUS_SYSTEM,170-MG-BA,,Female,DSMZ,,,Adherent,MEM + 10% FBS + 2mM Glutamine + 100uM NEAA,,CVCL_LM81,central_nervous_system,Primary,Diffuse Glioma,Glioblastoma,GBM,74.0,,,,CNS/Brain,Glioblastoma,glioblastoma,,PT-UACtvx,GB,GB,,Adult,,DSMZ,,,MF-006-002,,,,,
ACH-002687,WM3772F,WM3772F_EYE,WM3772F,,Female,Academic lab,,,Adherent,RPMI + 20% FBS,,CVCL_0B81,lung,Metastatic,Ocular Melanoma,Uveal Melanoma,UVM,,,,,Eye,Uveal Melanoma,,,PT-VBCF1O,UM,UM,,Unknown,,"Rockland Immunochemicals, Inc., Received from Tak Ito",,,MF-001-020,,,,,
ACH-002693,S462,S462_SOFT_TISSUE,S462,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_1Y70,Unknown,Unknown,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,SARC,,,,,Peripheral Nervous System,Malignant Peripheral Nerve Sheath Tumor,,NF1,PT-DyxJsT,MPNST,MPNST,,Unknown,,Ratner (Cincinnati Children's Hospital),,,MF-002-001,,,,,
ACH-002710,MPNST724,MPNST724_SOFT_TISSUE,MPNST-724,,Unknown,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_AU20,soft_tissue,Primary,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,SARC,,,,,Peripheral Nervous System,Malignant Peripheral Nerve Sheath Tumor,,,PT-nQk25T,MPNST,MPNST,,Unknown,,Ratner (Cincinnati Children's Hospital)/ Marino-Enriquez (BWH),,,MF-002-001,,,,,
ACH-002730,CCLFUPGI0009T,CCLFUPGI0009T_GASTRIC,CCLF_UPGI_0009_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,ascites,Metastatic,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,STAD,59.0,,,,Esophagus/Stomach,Stomach Adenocarcinoma,,,PT-LfJQoV,STAD,STAD,,Adult,,,,,MF-031-002,,,,,
ACH-002733,CCLFUPGI0040T,,CCLF_UPGI_0040_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,ascites,Metastatic,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,STAD,69.0,,,,Esophagus/Stomach,Stomach Adenocarcinoma,,,PT-VvDCYY,STAD,STAD,,Adult,,,,,MF-031-002,,,,,
ACH-002736,CCLFUPGI0052T,,CCLF_UPGI_0052_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,pleural_cavity,Metastatic,Esophagogastric Adenocarcinoma,Diffuse Type Stomach Adenocarcinoma,STAD,36.0,,,,Esophagus/Stomach,Diffuse Type Stomach Adenocarcinoma,,,PT-ZTPIG1,DSTAD,DSTAD,,Adult,hispanic_or_latino,,Post-treatment,,MF-031-002,,,,,
ACH-002738,PANFR0420,,PANFR0420,,Unknown,Academic lab,,,Organoid,OPAC:Ad+++ (1:1),,,Unknown,Unknown,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,,,,,Pancreas,Pancreatic Adenocarcinoma,exocrine_adenocarcinoma,,PT-V3207V,PAAD,PAAD,,Unknown,,Sri (Broad),,,MF-031-002,,,,,
ACH-002742,PANFR0233,,PANFR0233,,Unknown,Academic lab,,,Organoid,OPAC:Ad+++ (1:1),,,Unknown,Unknown,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,,,,,Pancreas,Pancreatic Adenocarcinoma,exocrine_adenocarcinoma,,PT-ZlbSbz,PAAD,PAAD,,Unknown,,Sri (Broad),,,MF-031-002,,,,,
ACH-002743,PANFR0368,,PANFR0368,,Unknown,Academic lab,,,Organoid,OPAC:Ad+++ (1:1),,,Unknown,Unknown,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,,,,,Pancreas,Pancreatic Adenocarcinoma,exocrine_adenocarcinoma,,PT-GQNnO1,PAAD,PAAD,,Unknown,,Sri (Broad),,,MF-031-002,,,,,
ACH-002744,PANFR0402,,PANFR0402,,Unknown,Academic lab,,,Organoid,OPAC:Ad+++ (1:1),,,Unknown,Unknown,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,,,,,Pancreas,Pancreatic Adenocarcinoma,exocrine_adenocarcinoma,,PT-0o7FOB,PAAD,PAAD,,Unknown,,Sri (Broad),,,MF-031-002,,,,,
ACH-002745,PANFR0069,,PANFR0069,,Unknown,Academic lab,,,Organoid,OPAC:Ad+++ (1:1),,,Unknown,Unknown,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,,,,,Pancreas,Pancreatic Adenocarcinoma,exocrine_adenocarcinoma,,PT-SAJ1yK,PAAD,PAAD,,Unknown,,Sri (Broad),,,MF-031-002,,,,,
ACH-002757,CCLFUPGI0068T,,CCLF_UPGI_0068_T,,Female,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,lymph_node,Metastatic,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,STAD,38.0,,,,Esophagus/Stomach,Stomach Adenocarcinoma,,,PT-EY7trN,STAD,STAD,,Adult,,,,,MF-031-002,,,,,
ACH-002780,NCCES1C1,NCCES1C1_BONE,NCC-ES1-C1,,Male,Academic lab,,,Suspension,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_UK81,Unknown,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,31.0,,,Patient-derived model,Bone,Ewing Sarcoma,,,PT-wlbuKV,ES,ES,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002781,NCCDCS1C1,NCCDCS1C1_BONE,NCC-dCS1-C1,,Female,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_UZ21,Unknown,Primary,Chondrosarcoma,Dedifferentiated Chondrosarcoma,SARC,65.0,,,Patient-derived model,Bone,Dedifferentiated Chondrosarcoma,dedifferentiated,,PT-7qgq9Z,DDCHS,DDCHS,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002784,NCCUPS2C1,NCCUPS2C1_SOFT_TISSUE,NCC-UPS2-C1,,Female,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_RP62,soft_tissue,Primary,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,SARC,84.0,,,Patient-derived model,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,undifferentiated,,PT-ucxyns,MFH,MFH,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002785,NCCLMS1C1,,NCC-LMS1-C1,,Female,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_LK56,bone,Metastatic,Leiomyosarcoma,Leiomyosarcoma,SARC,42.0,,,Patient-derived model; Matches NCC-LMS1-X3-C1,Soft Tissue,Leiomyosarcoma,,,PT-6sPicj,LMS,LMS,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002787,NCCPRMS1C1,NCCPRMS1C1_Sarcoma,NCC-pRMS1-C1,,Male,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_B3TM,soft_tissue,Primary,Rhabdomyosarcoma,Pleomorphic Rhabdomyosarcoma,SARC,73.0,,,Patient-derived model; Matches NCC-pRMS1-X4-C1,Soft Tissue,Pleomorphic Rhabdomyosarcoma,pleomorphic,,PT-AAeREs,PLRMS,PLRMS,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002799,NCCMPNST1C1,,NCC-MPNST1-C1,,Female,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_YU12,Unknown,Unknown,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,SARC,37.0,,,Patient-derived model,Peripheral Nervous System,Malignant Peripheral Nerve Sheath Tumor,,,PT-qqzgSc,MPNST,MPNST,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002800,NCCMPNST2C1,,NCC-MPNST2-C1,,Male,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_YU13,Unknown,Unknown,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,SARC,54.0,,,Patient-derived model,Peripheral Nervous System,Malignant Peripheral Nerve Sheath Tumor,,,PT-WTpRkW,MPNST,MPNST,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002801,NCCMPNST3C1,NCCMPNST3C1_MPNST,NCC-MPNST3-C1,,Male,Academic lab,,,Adherent,DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS,,CVCL_YU14,Unknown,Unknown,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,SARC,72.0,,,Patient-derived model,Peripheral Nervous System,Malignant Peripheral Nerve Sheath Tumor,,,PT-hmiIEB,MPNST,MPNST,,Adult,,Kondo (National Cancer Center Tokyo),,,MF-007-006,,,,,
ACH-002806,TB096,TB096_BRAIN,TB096,,Male,Academic lab,,,Adherent,DMEM + 10% FBS,,,central_nervous_system,Primary,Diffuse Glioma,Anaplastic Astrocytoma,LGG,25.0,,,,CNS/Brain,Anaplastic Astrocytoma,,IDH,PT-k6klta,AASTR,AASTR,,Adult,,Obtained from Hai Yan (Duke University),,,MF-002-001,,,,,
ACH-002834,OS384,PSS131R_Osteosarcoma,OS384,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,CVCL_C8FU,bone,Primary,Osteosarcoma,Osteosarcoma,SARC,,,,,Bone,Osteosarcoma,,,PT-EcUHFc,OS,OS,,Unknown,,Alejandro Sweet-Cordero (UCSF); passed to us from Lily Guenther,,,MF-002-001,,,,,
ACH-002835,CCLFUPGI0011T,,CCLF_UPGI_0011_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,liver,Metastatic,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,ESCA,70.0,,,,Esophagus/Stomach,Esophageal Adenocarcinoma,,,PT-8JiqNz,ESCA,ESCA,,Adult,,,,,MF-031-002,,,,,
ACH-002837,CCLFUPGI0015T,,CCLF_UPGI_0015_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,esophagus,Primary,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,ESCA,65.0,,,,Esophagus/Stomach,Esophageal Adenocarcinoma,,,PT-M6KcwA,ESCA,ESCA,,Adult,caucasian,,Post-treatment,,MF-031-002,,,,,
ACH-002839,CCLFCORE0002T,,CCLF_CORE_0002_T,,Unknown,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,,,,,Bowel,Colon Adenocarcinoma,,,PT-aXPS8n,COAD,COAD,,Adult,unknown,,Unknown,,MF-031-002,,,,,
ACH-002847,YUHOIN,YUHOIN0650_Melanoma_Skin,YUHOIN,,Female,Academic lab,,,Adherent,Opti-MEM + 5% FBS,,CVCL_J521,sinonasal,Metastatic,Melanoma,Melanoma,SKCM,59.0,,,,Skin,Melanoma,,,PT-AFnHpd,MEL,MEL,,Adult,,Halaban (Yale),,,MF-036-001,,,,,
ACH-002871,CCLFUPGI0054T,,CCLF_UPGI_0054_T,,Male,CCLF,,,Organoid,OPAC:Ad+++ (1:1),,,abdomen,Metastatic,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,ESCA,65.0,,,,Esophagus/Stomach,Esophageal Adenocarcinoma,,,PT-YrYvrU,ESCA,ESCA,,Adult,,,,,MF-031-002,,,,,
ACH-002883,IPMBO053,,IPM-BO-053,,Female,Academic lab,,,Organoid,Breast Organoid Media,,,breast,Metastatic,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,BRCA,77.0,,,,Breast,Breast Invasive Lobular Carcinoma,,,PT-N65Hvq,ILC,ILC,,Adult,,Adrian Lee (UPMC),,,MF-031-003,,,,,
ACH-002884,IPMBO055,,IPM-BO-055,,Female,Academic lab,,,Organoid,Breast Organoid Media,,,breast,Metastatic,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,BRCA,77.0,,,,Breast,Breast Invasive Lobular Carcinoma,,,PT-N65Hvq,ILC,ILC,,Adult,,Adrian Lee (UPMC),,,MF-031-003,,,,,
ACH-002885,IPMBO056,,IPM-BO-056,,Female,Academic lab,,,Organoid,Breast Organoid Media,,,breast,Primary,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BRCA,43.0,,,,Breast,Breast Invasive Ductal Carcinoma,,,PT-pPJgGC,IDC,IDC,,Adult,,Adrian Lee (UPMC),,,MF-031-003,,,,,
ACH-002921,BCK4,,BCK4,,Female,Academic lab,,,Adherent,MEM + 10% FBS,,CVCL_A9A5,pleural_effusion,Metastatic,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,BRCA,65.0,,,,Breast,Breast Invasive Lobular Carcinoma,,,PT-NvrCXN,ILC,ILC,,Adult,,Carol Sartorius (University of Colorado),,,MF-006-001,,,,,
ACH-002922,SKNMM,SKNMM_BRAIN_BONE,SK-N-MM,,Female,Academic lab,,,Adherent,RPMI + 10% FBS,,CVCL_C8G1,bone,Metastatic,Neuroblastoma,Neuroblastoma,MISC,8.0,,,,Peripheral Nervous System,Neuroblastoma,,,PT-LKZDpW,NBL,NBL,,Pediatric,,Bernstein (Icahn School of Medicine at Mount Sinai),,,MF-001-001,,,,,
